item_id,order_status,created_at,stock_keeping_unit,price,qty_ordered,grand_total,increment_id,product_category,sales_commission_code,discount_amount,payment_method,BI Status,market_value,Customer Since,Customer ID
211848,completed,2016-07-02,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205.0,1,30205.0,100147972,Appliances,R-PEW-41424,0.0,Cash_on_delivery,Net,30205,2016-07-01,42
211849,refund,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100147973,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,510,2016-07-01,235
211850,completed,2016-07-02,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,1.0,100147974,Beauty & Grooming,C-KHS-43436,0.0,Cash_on_delivery,Net,240,2016-07-01,44
211851,canceled,2016-07-02,mm_AG-3017,2070.0,1,2070.0,100147975,Appliances,Unknown,0.0,Bank or Card,Gross,2070,2016-07-01,235
211852,refund,2016-07-02,VITAMIN_VITA HAIR TREATMENT,2000.0,1,3200.0,100147976,Beauty & Grooming,C-PEW-103055,0.0,Cash_on_delivery,Valid,2000,2016-07-01,236
211853,refund,2016-07-02,vitamin_Aloe Vera Plus,400.0,3,3200.0,100147976,Health & Sports,C-PEW-103055,0.0,Cash_on_delivery,Valid,1200,2016-07-01,236
211854,completed,2016-07-02,audionic6-954217-562582,585.0,1,0.0,100147977,Computing,R-LHC-104412,0.0,Others,Net,585,2016-07-01,237
211855,canceled,2016-07-02,MYWALET_MW-060-BROWN,626.0,1,7977.8,100147978,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,626,2016-07-01,238
211856,canceled,2016-07-02,WE_MA14,1658.0,1,7977.8,100147978,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1658,2016-07-01,238
211857,canceled,2016-07-02,Teenz_E-1573,1233.0,1,7977.8,100147978,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1233,2016-07-01,238
211858,canceled,2016-07-02,AT-TT-2,1127.25,1,7977.8,100147978,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1127,2016-07-01,238
211859,canceled,2016-07-02,AT-MFNC-10,1160.65,1,7977.8,100147978,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1161,2016-07-01,238
211860,canceled,2016-07-02,BB_KIDSHD_PIR,799.0,1,7977.8,100147978,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,799,2016-07-01,238
211861,canceled,2016-07-02,BB_KIDSHD_ BUL,799.0,1,7977.8,100147978,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,799,2016-07-01,238
211862,canceled,2016-07-02,JBS_SL-STOR-031,280.0,1,7977.8,100147978,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,280,2016-07-01,238
211863,canceled,2016-07-02,BO_nonRC-Jeep-Silver,320.0,1,7977.8,100147978,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,320,2016-07-01,238
211864,completed,2016-07-02,AUDIONIC BT110 SPEAKER,775.0,1,775.0,100147979,Computing,Unknown,0.0,Cash_on_delivery,Net,775,2016-07-01,239
211865,canceled,2016-07-02,Audionic_B-880,1375.0,1,11527.0,100147980,Computing,Unknown,0.0,Others,Gross,1375,2016-07-01,240
211866,canceled,2016-07-02,Huawei Y221,4530.0,1,11527.0,100147980,Mobiles & Tablets,Unknown,0.0,Others,Gross,4530,2016-07-01,240
211867,canceled,2016-07-02,sapil_Sapil Chichi Women 100ML,1647.0,1,11527.0,100147980,Beauty & Grooming,Unknown,0.0,Others,Gross,1647,2016-07-01,240
211868,canceled,2016-07-02,AKL_A131128777_SS-33_Yellow,3975.0,1,11527.0,100147980,Women's Fashion,Unknown,0.0,Others,Gross,3975,2016-07-01,240
211869,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147981,Soghaat,C-PEW-33745,0.0,Cash_on_delivery,Net,350,2016-07-01,32
211870,completed,2016-07-02,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147982,Beauty & Grooming,80702,0.0,Cash_on_delivery,Net,240,2016-07-01,241
211871,refund,2016-07-02,cr_AJWA DATES (400 GM),925.0,2,1850.0,100147983,Soghaat,R-RWP-103991,0.0,Cash_on_delivery,Valid,1850,2016-07-01,66
211872,canceled,2016-07-02,Audionic_B-880,1375.0,1,11527.0,100147984,Computing,Unknown,0.0,Bank or Card,Gross,1375,2016-07-01,240
211873,canceled,2016-07-02,Huawei Y221,4530.0,1,11527.0,100147984,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,4530,2016-07-01,240
211874,canceled,2016-07-02,sapil_Sapil Chichi Women 100ML,1647.0,1,11527.0,100147984,Beauty & Grooming,Unknown,0.0,Bank or Card,Gross,1647,2016-07-01,240
211875,canceled,2016-07-02,AKL_A131128777_SS-33_Yellow,3975.0,1,11527.0,100147984,Women's Fashion,Unknown,0.0,Bank or Card,Gross,3975,2016-07-01,240
211876,completed,2016-07-02,UK_ Namkino Daal Moong 200 Gms,90.0,1,90.0,100147985,Soghaat,R6596,0.0,Cash_on_delivery,Net,90,2016-07-01,123
211877,completed,2016-07-02,UK_Namkino All In One 200 Gms,80.0,1,80.0,100147986,Soghaat,R6596,0.0,Cash_on_delivery,Net,80,2016-07-01,123
211878,refund,2016-07-02,Haier G20,4380.0,1,4380.0,100147987,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Valid,4380,2016-07-01,242
211879,completed,2016-07-02,UK_Namkino Mix Nimco 400 Gms,170.0,1,170.0,100147988,Soghaat,R6596,0.0,Cash_on_delivery,Net,170,2016-07-01,123
211880,completed,2016-07-02,UK_ Namkino Daal Moong 200 Gms,90.0,2,180.0,100147989,Soghaat,R6596,0.0,Cash_on_delivery,Net,180,2016-07-01,123
211881,completed,2016-07-02,UK_Namkino Mix Nimco 400 Gms,170.0,1,170.0,100147990,Soghaat,R6596,0.0,Cash_on_delivery,Net,170,2016-07-01,123
211882,completed,2016-07-02,UK_ Namkino Daal Moong 200 Gms,90.0,1,90.0,100147991,Soghaat,R6596,0.0,Cash_on_delivery,Net,90,2016-07-01,123
211883,canceled,2016-07-02,Dany6-954217-691862,925.0,1,925.0,100147992,Computing,Unknown,0.0,Cash_on_delivery,Gross,925,2016-07-01,243
211884,completed,2016-07-02,RS_Soan Papri-250gm,150.0,1,150.0,100147993,Soghaat,R6596,0.0,Cash_on_delivery,Net,150,2016-07-01,123
211885,completed,2016-07-02,RS_Soan Papri-250gm,150.0,1,150.0,100147994,Soghaat,R6596,0.0,Cash_on_delivery,Net,150,2016-07-01,123
211886,completed,2016-07-02,sentiments_WRK1612,1.0,1,0.0,100147995,Others,Unknown,1.0,Cash_on_delivery,Net,1,2016-07-01,244
211887,completed,2016-07-02,kke_SCF690_17-A2P-global-001,1160.0,1,1160.0,100147996,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,1160,2016-07-01,245
211888,completed,2016-07-02,RS_Soan Papri-250gm,150.0,1,150.0,100147997,Soghaat,R6596,0.0,Cash_on_delivery,Net,150,2016-07-01,123
211889,completed,2016-07-02,PucaM_SS-35-OLIVE BLACK-42,1650.0,1,0.0,100147998,Men's Fashion,Unknown,0.0,Others,Net,1650,2016-07-01,246
211891,completed,2016-07-02,ajmery_SYB-519-43,959.0,1,0.0,100147998,Men's Fashion,Unknown,0.0,Others,Net,959,2016-07-01,246
211893,completed,2016-07-02,Bold_Classic,299.0,1,0.0,100147998,Beauty & Grooming,Unknown,0.0,Others,Net,299,2016-07-01,246
211894,completed,2016-07-02,Bold_Active,299.0,1,0.0,100147998,Beauty & Grooming,Unknown,0.0,Others,Net,299,2016-07-01,246
211895,completed,2016-07-02,PucaM_atlas-grey-42,1200.0,1,0.0,100147998,Men's Fashion,Unknown,0.0,Others,Net,1200,2016-07-01,246
211898,completed,2016-07-02,UK_Soan Papdi Original 250 Gms,150.0,1,150.0,100148000,Soghaat,Unknown,0.0,Cash_on_delivery,Net,150,2016-07-01,247
211897,completed,2016-07-02,Life source_GS300,1090.0,1,890.0,100147999,Health & Sports,Unknown,200.0,Cash_on_delivery,Net,1090,2016-07-01,248
211899,canceled,2016-07-02,RS_Nan Khatai,210.0,1,210.0,100148001,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,210,2016-07-01,247
211900,completed,2016-07-02,OPI_NLF16,990.0,1,990.0,100148002,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,990,2016-07-01,249
211902,canceled,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,2,700.0,100148004,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,700,2016-07-01,243
211903,canceled,2016-07-02,UK_Bangali Chum Chum Tin Pack  500 Gms,260.0,1,260.0,100148005,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,260,2016-07-01,247
211901,completed,2016-07-02,kcc_fresh,180.0,1,180.0,100148003,Beauty & Grooming,RWP-R-50687,0.0,Cash_on_delivery,Net,180,2016-07-01,250
211904,completed,2016-07-02,salience_SK101-L,1999.0,1,1999.0,100148006,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,1999,2016-07-01,251
211906,completed,2016-07-02,UK_Chum Chum Tin Pack  500 Gms,260.0,1,260.0,100148007,Soghaat,Unknown,0.0,Cash_on_delivery,Net,260,2016-07-01,247
211907,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148008,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,252
211908,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148009,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,253
211909,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148010,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,254
211910,canceled,2016-07-02,panasonic_3411,3200.0,2,6400.0,100148011,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Gross,6400,2016-07-01,255
211911,completed,2016-07-02,UK_Cake Rusk Cardamom 150 Gms,90.0,1,90.0,100148012,Soghaat,Unknown,0.0,Cash_on_delivery,Net,90,2016-07-01,247
211912,completed,2016-07-02,UK_Namkino Mix Nimco 200 Gms,80.0,1,80.0,100148013,Soghaat,102795,0.0,Cash_on_delivery,Net,80,2016-07-01,256
211913,completed,2016-07-02,bb_WSTIV,1100.0,1,2799.0,100148014,Kids & Baby,Unknown,0.0,Cash_on_delivery,Net,1100,2016-07-01,257
211914,completed,2016-07-02,KI_bedsheet-2050mkmmbs,1699.0,1,2799.0,100148014,Home & Living,Unknown,0.0,Cash_on_delivery,Net,1699,2016-07-01,257
211915,completed,2016-07-02,Al Muhafiz Sohan Halwa Cashew,570.0,1,370.0,100148015,Soghaat,Unknown,200.0,Cash_on_delivery,Net,570,2016-07-01,258
211916,completed,2016-07-02,kcc_Bakheer Pocket Perfume,120.0,2,240.0,100148016,Beauty & Grooming,C-KHC-44247,0.0,Cash_on_delivery,Net,240,2016-07-01,114
211917,refund,2016-07-02,PHILIPS_HP8600_32,2950.0,1,2950.0,100148017,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,2950,2016-07-01,156
211918,completed,2016-07-02,kcc_glamour deal,320.0,1,320.0,100148018,Beauty & Grooming,C-MUX-43033,0.0,Cash_on_delivery,Net,320,2016-07-01,259
211919,completed,2016-07-02,audionic_AH-70,190.0,2,180.0,100148019,Computing,Unknown,200.0,Cash_on_delivery,Net,380,2016-07-01,248
211920,refund,2016-07-02,UK_Cake Rusk Cardamom 150 Gms,90.0,1,90.0,100148020,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,90,2016-07-01,260
211923,completed,2016-07-02,UK_Tea Rusk Regular 220 Gms,75.0,1,75.0,100148022,Soghaat,Unknown,0.0,Cash_on_delivery,Net,75,2016-07-01,260
211921,refund,2016-07-02,bata_comfit-8613714-43-9,999.0,1,999.0,100148021,Men's Fashion,102795,0.0,Cash_on_delivery,Valid,999,2016-07-01,256
211924,refund,2016-07-02,Dawlance_MD 10 + DWB 600,8420.0,1,8420.0,100148023,Others,c-lhc-34292,0.0,Cash_on_delivery,Valid,8420,2016-07-01,261
211925,completed,2016-07-02,kcc_Bakheer Pocket Perfume,120.0,2,1160.0,100148024,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,240,2016-07-01,13
211926,completed,2016-07-02,kcc_Oudh Pocket Perfume,120.0,1,1160.0,100148024,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,120,2016-07-01,13
211927,completed,2016-07-02,kcc_Cool Pocket Perfume,120.0,1,1160.0,100148024,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,120,2016-07-01,13
211928,completed,2016-07-02,kcc_glamour deal,320.0,1,1160.0,100148024,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,320,2016-07-01,13
211929,completed,2016-07-02,kcc_social,180.0,1,1160.0,100148024,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,180,2016-07-01,13
211930,completed,2016-07-02,kcc_smart,180.0,1,1160.0,100148024,Home & Living,R-KHW-104406,0.0,Cash_on_delivery,Net,180,2016-07-01,13
211931,completed,2016-07-02,Rajesh_RAJ001,1300.0,1,1300.0,100148025,Home & Living,c-lhc-34292,0.0,Cash_on_delivery,Net,1300,2016-07-01,261
211932,completed,2016-07-02,HR_Moong Dal 200g,200.0,1,785.0,100148026,Soghaat,R-skz104411,0.0,Cash_on_delivery,Net,200,2016-07-01,262
211933,completed,2016-07-02,UK_Karachi Halwa Tin Pack 400 Gms,235.0,1,785.0,100148026,Soghaat,R-skz104411,0.0,Cash_on_delivery,Net,235,2016-07-01,262
211934,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,785.0,100148026,Soghaat,R-skz104411,0.0,Cash_on_delivery,Net,350,2016-07-01,262
211935,completed,2016-07-02,bed&rest_Danika 3D,630.0,1,630.0,100148027,Home & Living,Unknown,0.0,Cash_on_delivery,Net,630,2016-07-01,263
211936,completed,2016-07-02,Rajesh_RAJ001,1300.0,1,1300.0,100148028,Home & Living,c-lhc-34292,0.0,Cash_on_delivery,Net,1300,2016-07-01,261
211941,completed,2016-07-02,UK_Soan Papdi Original 250 Gms,150.0,1,150.0,100148030,Soghaat,Unknown,0.0,Cash_on_delivery,Net,150,2016-07-01,264
211937,completed,2016-07-02,emo_SS-17227-L,475.0,1,2425.0,100148029,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,475,2016-07-01,52
211939,completed,2016-07-02,sst_Jessy-Regular fit-Large,1950.0,1,2425.0,100148029,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,1950,2016-07-01,52
211942,refund,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,1628.0,100148031,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,350,2016-07-01,265
211943,refund,2016-07-02,RS_Habshi Halwa Tin,280.0,1,1628.0,100148031,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,280,2016-07-01,265
211944,refund,2016-07-02,BK5110500DG,499.0,2,1628.0,100148031,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,998,2016-07-01,265
211945,completed,2016-07-02,kcc_Charming Perfumed Talcum Powder-100gm,74.0,1,74.0,100148032,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,74,2016-07-01,260
211947,completed,2016-07-02,MYWALET_MW-060-BROWN,626.0,1,626.0,100148033,Men's Fashion,c-lhc-57595,0.0,Cash_on_delivery,Net,626,2016-07-01,266
211948,refund,2016-07-02,sstop_etable,2465.0,1,2465.0,100148034,Computing,1151,0.0,Cash_on_delivery,Valid,2465,2016-07-01,267
211949,completed,2016-07-02,sst_Logic 2-Slim Fit-Large,1950.0,1,1950.0,100148035,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,1950,2016-07-01,268
211951,canceled,2016-07-02,Al Muhafiz Sohan Halwa Cashew,570.0,1,570.0,100148036,Soghaat,R-PEW-50644,0.0,Bank or Card,Gross,570,2016-07-01,86
211952,refund,2016-07-02,samsung_ETA-U90JWSO_45,890.0,1,890.0,100148037,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Valid,890,2016-07-01,269
211954,completed,2016-07-02,Al Muhafiz Sohan Halwa Cashew,570.0,1,570.0,100148039,Soghaat,R-PEW-50644,0.0,Cash_on_delivery,Net,570,2016-07-01,86
211953,canceled,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100148038,Soghaat,Unknown,0.0,Cash_on_delivery,Gross,510,2016-07-01,270
211955,canceled,2016-07-02,AKL_GMTP002_Earth Red-L,1250.0,1,8140.0,100148040,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1250,2016-07-01,271
211957,canceled,2016-07-02,mm_AG-2049,6240.0,1,8140.0,100148040,Appliances,Unknown,0.0,Cash_on_delivery,Gross,6240,2016-07-01,271
211958,canceled,2016-07-02,UC_PP-004-L,650.0,1,8140.0,100148040,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,650,2016-07-01,271
211960,refund,2016-07-02,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495.0,1,495.0,100148041,Soghaat,R-PEW-50644,0.0,Cash_on_delivery,Valid,495,2016-07-01,86
211961,completed,2016-07-02,Samsung Galaxy J7,25999.0,1,25999.0,100148042,Mobiles & Tablets,C-PEW-104656,0.0,Cash_on_delivery,Net,25999,2016-07-01,272
211962,completed,2016-07-02,liberty_9788174367181,200.0,1,200.0,100148043,Books,Unknown,0.0,Cash_on_delivery,Net,200,2016-07-01,273
211963,refund,2016-07-02,casio_MTP-1302D-1A1VDF,3050.0,1,3050.0,100148044,Men's Fashion,R-PEW-50644,0.0,Cash_on_delivery,Valid,3050,2016-07-01,86
211964,canceled,2016-07-02,Senorita_GAK-836-RED-34,1870.0,1,1870.0,100148045,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1870,2016-07-01,274
211996,canceled,2016-07-02,Dany_6954217552453,6900.0,1,6900.0,100148047,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,6900,2016-07-01,275
211997,completed,2016-07-02,RS_Soan Papri-250gm,150.0,1,150.0,100148048,Soghaat,Unknown,0.0,Cash_on_delivery,Net,150,2016-07-01,260
212003,completed,2016-07-02,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148049,Beauty & Grooming,C-MUX-60389,0.0,Cash_on_delivery,Net,80,2016-07-01,43
212004,refund,2016-07-02,kcc_jazzy,140.0,1,140.0,100148050,Beauty & Grooming,C-MUX-60384,0.0,Cash_on_delivery,Valid,140,2016-07-01,43
212005,refund,2016-07-02,dany_6954217942148,9500.0,1,9500.0,100148051,Mobiles & Tablets,123123,0.0,Cash_on_delivery,Valid,9500,2016-07-01,276
212006,completed,2016-07-02,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100148052,Beauty & Grooming,C-MUX-100374,0.0,Cash_on_delivery,Net,80,2016-07-01,43
212012,completed,2016-07-02,kcc_funky,160.0,1,160.0,100148053,Beauty & Grooming,C-MUX-60390,0.0,Cash_on_delivery,Net,160,2016-07-01,43
212013,completed,2016-07-02,kcc_glamour deal,320.0,1,320.0,100148054,Beauty & Grooming,C-MUX-48275,0.0,Cash_on_delivery,Net,320,2016-07-01,43
212014,completed,2016-07-02,kcc_active,180.0,1,480.0,100148055,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,180,2016-07-01,277
212015,completed,2016-07-02,itter_AB 1214,300.0,1,480.0,100148055,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,300,2016-07-01,277
212016,canceled,2016-07-02,Huawei_Y6 DS,13999.0,1,13999.0,100148056,Mobiles & Tablets,1072,0.0,Cash_on_delivery,Gross,13999,2016-07-01,278
212017,completed,2016-07-02,UK_ Namkino Daal Moong 200 Gms,90.0,1,90.0,100148057,Soghaat,Unknown,0.0,Cash_on_delivery,Net,90,2016-07-01,279
212018,canceled,2016-07-02,Haier G20,4380.0,1,4180.0,100148058,Mobiles & Tablets,Unknown,200.0,Cash_on_delivery,Gross,4380,2016-07-01,141
212019,canceled,2016-07-02,iPhone SE-16GB,51999.0,1,51999.0,100148059,Mobiles & Tablets,Unknown,0.0,Bank or Card,Gross,51999,2016-07-01,280
212020,completed,2016-07-02,3m_NANOPAX,1020.0,1,1020.0,100148060,Others,Unknown,0.0,Cash_on_delivery,Net,1020,2016-07-01,281
212021,completed,2016-07-02,RS_Honey Dry Fruit Halwa,325.0,1,325.0,100148061,Soghaat,Unknown,0.0,Cash_on_delivery,Net,325,2016-07-01,282
212022,completed,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100148062,Soghaat,Unknown,0.0,Cash_on_delivery,Net,510,2016-07-01,283
212023,completed,2016-07-02,Gasonline-MPT-524-BEIGE-36,1099.0,1,1099.0,100148063,Others,Unknown,0.0,Cash_on_delivery,Net,1099,2016-07-01,284
212025,completed,2016-07-02,Ifsha_CU-0047,399.0,1,99.0,100148064,Men's Fashion,Unknown,300.0,Cash_on_delivery,Net,399,2016-07-01,285
212026,completed,2016-07-02,UK_Namkino Badshahi Mix 200 Gms,100.0,2,470.0,100148065,Soghaat,Unknown,0.0,Cash_on_delivery,Net,200,2016-07-01,282
212027,completed,2016-07-02,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,470.0,100148065,Soghaat,Unknown,0.0,Cash_on_delivery,Net,100,2016-07-01,282
212028,completed,2016-07-02,UK_Namkino Mix Nimco 400 Gms,170.0,1,470.0,100148065,Soghaat,Unknown,0.0,Cash_on_delivery,Net,170,2016-07-01,282
212029,completed,2016-07-02,Ajmery_BRR-590-M,899.0,1,899.0,100148066,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,899,2016-07-01,286
212031,refund,2016-07-02,Tiraaz_Tm-02-019-L,2253.0,1,2253.0,100148067,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,2253,2016-07-01,287
212033,canceled,2016-07-02,centrix_Scootify - Red Self Balancing Scooter,16999.0,1,16999.0,100148068,Kids & Baby,Unknown,0.0,Others,Gross,16999,2016-07-01,288
212034,refund,2016-07-02,Audionic_B-880,1375.0,1,1375.0,100148069,Computing,Unknown,0.0,Cash_on_delivery,Valid,1375,2016-07-01,289
212035,completed,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,860.0,100148070,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,290
212036,completed,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,860.0,100148070,Soghaat,Unknown,0.0,Cash_on_delivery,Net,510,2016-07-01,290
212037,canceled,2016-07-02,Audionic  BT125 Speaker,775.0,1,775.0,100148071,Computing,Unknown,0.0,Cash_on_delivery,Gross,775,2016-07-01,291
212038,refund,2016-07-02,HOL_A-802T-39,1799.0,1,1799.0,100148072,Men's Fashion,R-PEW-101268,0.0,Cash_on_delivery,Valid,1799,2016-07-01,292
212040,completed,2016-07-02,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100148073,Beauty & Grooming,C-MUX-45345,0.0,Cash_on_delivery,Net,240,2016-07-01,293
212041,canceled,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148074,Soghaat,Unknown,0.0,Bank or Card,Gross,350,2016-07-01,294
212042,completed,2016-07-02,BB_RCKBS_GARD,1695.0,1,1395.0,100148075,Home & Living,Unknown,300.0,Cash_on_delivery,Net,1695,2016-07-01,189
212044,canceled,2016-07-02,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148076,Soghaat,Unknown,0.0,Bank or Card,Gross,350,2016-07-01,294
212045,completed,2016-07-02,UK_Gift Box Habshi Halwa 500 Gms,340.0,1,1205.0,100148077,Soghaat,Unknown,0.0,Cash_on_delivery,Net,340,2016-07-01,295
212046,completed,2016-07-02,UK_Gift Box Mix Sweets 500 Gms,330.0,1,1205.0,100148077,Soghaat,Unknown,0.0,Cash_on_delivery,Net,330,2016-07-01,295
212047,completed,2016-07-02,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,1,1205.0,100148077,Soghaat,Unknown,0.0,Cash_on_delivery,Net,100,2016-07-01,295
212048,completed,2016-07-02,UK_Habshi Halwa Tin Pack 400 Gms,285.0,1,1205.0,100148077,Soghaat,Unknown,0.0,Cash_on_delivery,Net,285,2016-07-01,295
212049,completed,2016-07-02,UK_Pheni 400 Gms,150.0,1,1205.0,100148077,Soghaat,Unknown,0.0,Cash_on_delivery,Net,150,2016-07-01,295
212050,completed,2016-07-02,mm_AG-2049,6240.0,1,0.0,100148046,Appliances,Unknown,0.0,Others,Net,6240,2016-07-01,271
212051,completed,2016-07-02,UC_SP-042-L,700.0,1,0.0,100148046,Men's Fashion,Unknown,0.0,Others,Net,700,2016-07-01,271
212053,completed,2016-07-02,emo_MJ-21916-36,899.0,1,0.0,100148046,Men's Fashion,Unknown,0.0,Others,Net,899,2016-07-01,271
212055,completed,2016-07-02,Gasonline-MPT-560-GREY-30,1099.0,1,1099.0,100148078,Others,Unknown,0.0,Cash_on_delivery,Net,1099,2016-07-01,284
212057,canceled,2016-07-02,UC_SP-042-L,700.0,1,5040.0,100148079,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,700,2016-07-01,296
212059,canceled,2016-07-02,AKL_A131128809_SS-87_Sea Green,1675.0,1,5040.0,100148079,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1675,2016-07-01,296
212060,canceled,2016-07-02,AKL_A131130523_SS-185_Blue,990.0,1,5040.0,100148079,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,990,2016-07-01,296
212061,canceled,2016-07-02,AKL_A131128827_SS-118_Ivory,1675.0,1,5040.0,100148079,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1675,2016-07-01,296
212062,completed,2016-07-02,nabila_Nchant FOR Olive,6900.0,1,6900.0,100148080,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,6900,2016-07-01,297
212063,completed,2016-07-02,AKL_DL-02-YELLOW,1499.0,1,1499.0,100148081,Women's Fashion,Unknown,0.0,Cash_on_delivery,Net,1499,2016-07-01,298
212064,completed,2016-07-02,UK_Namkino Chatkhara Papdi 150 Gms,80.0,2,160.0,100148082,Soghaat,Unknown,0.0,Cash_on_delivery,Net,160,2016-07-01,299
212065,completed,2016-07-02,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100148083,Soghaat,Unknown,0.0,Cash_on_delivery,Net,510,2016-07-01,300
212066,completed,2016-07-02,jackpot_JP-14,1050.0,1,1050.0,100148084,Appliances,Unknown,0.0,Cash_on_delivery,Net,1050,2016-07-01,301
212067,completed,2016-07-02,kcc_Glow,140.0,1,140.0,100148085,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,140,2016-07-01,302
212068,completed,2016-07-02,RUB_Kingston_16 gb Sd Card,800.0,1,800.0,100148086,Mobiles & Tablets,Unknown,0.0,Bank or Card,Net,800,2016-07-01,303
212069,refund,2016-07-02,Veet_3,165.0,1,330.0,100148087,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,165,2016-07-01,304
212070,refund,2016-07-02,Veet_5,165.0,1,330.0,100148087,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,165,2016-07-01,304
212071,completed,2016-07-03,kcc_Sultanat Pocket Perfume,120.0,1,120.0,100148088,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,120,2016-07-01,302
